2024-06-11,14.9922
2024-06-12,15.0672
2024-06-13,15.0628
2024-06-14,15.0535
2024-06-17,15.0853
2024-06-18,15.1505
2024-06-19,15.1551
2024-06-20,15.2134
2024-06-21,15.2280
2024-06-25,15.3138
2024-06-26,15.2857
2024-06-27,15.2982
2024-06-28,15.2899
2024-07-01,15.2611
2024-07-02,15.2445
2024-07-03,15.3209
2024-07-04,15.3917
2024-07-05,15.3411
2024-07-08,15.3662
2024-07-09,15.3020
2024-07-10,15.2881
2024-07-11,15.3615
2024-07-12,15.4069
2024-07-15,15.3940
2024-07-16,15.3641
2024-07-17,15.3204
2024-07-18,15.3710
2024-07-19,15.3508
2024-07-22,15.3588
2024-07-23,15.3296
2024-07-24,15.2928
2024-07-25,15.2046
2024-07-26,15.2290
2024-07-29,15.2353
2024-07-30,15.2355
2024-07-31,15.2881
2024-08-01,15.1894
2024-08-02,15.0148
2024-08-05,14.7297
2024-08-06,14.8093
2024-08-07,14.9063
2024-08-08,14.8877
2024-08-09,14.9219
2024-08-12,14.9718
2024-08-13,14.9722
2024-08-14,15.0018
2024-08-15,15.0575
2024-08-16,15.0923
2024-08-19,15.1111
2024-08-21,15.0842
2024-08-22,15.1008
2024-08-23,15.1701
2024-08-26,15.1377
2024-08-27,15.1680
2024-08-28,15.0766
2024-08-29,15.1832
2024-08-30,15.1733
2024-09-02,15.2002
2024-09-03,15.1043
2024-09-04,15.0769
2024-09-05,15.0215
2024-09-06,14.8923
2024-09-09,14.9336
2024-09-10,14.8805
2024-09-11,14.8432
2024-09-12,14.8923
2024-09-13,14.9570
2024-09-16,14.9020
2024-09-17,14.9429
2024-09-18,14.9148
2024-09-19,14.9211
2024-09-20,14.8424
2024-09-23,14.8764
2024-09-24,14.9861
2024-09-25,15.0010
2024-09-26,15.0078
2024-09-27,15.1194
2024-09-30,14.9517
2024-10-01,14.9847
2024-10-02,14.9369
2024-10-03,14.8640
2024-10-04,14.9053
2024-10-07,14.9227
2024-10-08,14.9088
2024-10-09,14.9966
2024-10-10,15.0417
2024-10-11,15.0653
2024-10-14,15.0751
2024-10-15,15.0641
2024-10-16,15.1096
2024-10-17,15.0734
2024-10-18,15.1523
2024-10-21,15.1000
2024-10-22,15.1095
2024-10-23,15.0670
2024-10-24,15.0958
2024-10-25,15.0595
2024-10-28,15.0768
2024-10-29,15.0771
2024-10-30,15.0027
2024-10-31,14.9394
2024-11-01,14.9696
2024-11-04,14.9763
2024-11-05,14.9894
2024-11-06,15.1230
2024-11-07,15.2110
2024-11-08,15.1976
2024-11-11,15.1978
2024-11-12,15.1440
2024-11-13,15.1109
2024-11-14,15.1850
2024-11-15,15.1295
2024-11-18,15.1247
2024-11-19,15.0064
2024-11-20,15.0194
2024-11-21,15.0936
2024-11-22,15.1464
2024-11-25,15.1742
2024-11-26,15.1617
2024-11-27,15.0873
2024-11-28,15.0797
2024-11-29,15.1104
2024-12-02,15.1448
2024-12-03,15.1389
2024-12-04,15.2803
2024-12-05,15.3132
2024-12-06,14.2729
2024-12-09,14.3304
2024-12-10,14.2944
2024-12-11,14.2739
2024-12-12,14.2779
2024-12-13,14.2977
2024-12-16,14.1978
2024-12-17,14.1267
2024-12-18,14.1041
2024-12-19,14.0392
2024-12-20,14.0047
2024-12-23,13.9781
2024-12-27,14.0774
2024-12-30,14.0443
2024-12-31,14.0942
2025-01-02,14.1979
2025-01-03,14.1984
2025-01-06,14.2305
2025-01-07,14.2552
2025-01-08,14.1772
2025-01-09,14.1975
2025-01-10,14.2070
2025-01-13,14.1854
2025-01-14,14.1647
2025-01-15,14.2667
2025-01-16,14.2605
2025-01-17,14.3319
2025-01-20,14.3926
2025-01-21,14.4079
2025-01-22,14.4325
2025-01-23,14.4461
2025-01-24,14.4483
2025-01-27,14.4500
2025-01-28,14.5286
2025-01-29,14.5184
2025-01-30,14.5633
2025-01-31,14.5724
2025-02-03,14.4719
2025-02-04,14.5428
2025-02-05,14.5217
2025-02-06,14.6522
2025-02-07,14.6654
2025-02-10,14.7325
